job_name,target,predicate,iptm,ptm,ranking_score,created_utc
of3_holo_MAPK11_7b59854e,MAPK11,af3_holo_iptm,0.195,0.195,,2026-07-29
of3_holo_KEAP1_266fe5b7,KEAP1,af3_holo_iptm,0.195,0.454,,2026-08-02
of3_holo_DNM1L_e71a36e5,DNM1L,af3_holo_iptm,0.194,0.182,,2026-07-29
of3_holo_MAPK11_c003afdd,MAPK11,af3_holo_iptm,0.194,0.238,,2026-07-29
of3_holo_MAPKAPK2_e12c50b7,MAPKAPK2,af3_holo_iptm,0.194,0.213,,2026-07-29
of3_holo_MAPK11_fc30d13e,MAPK11,af3_holo_iptm,0.194,0.204,,2026-07-29
of3_holo_MAPK14_a1a5ca95,MAPK14,af3_holo_iptm,0.194,0.179,,2026-07-29
of3_holo_MAPKAPK2_6ebc2693,MAPKAPK2,af3_holo_iptm,0.194,0.210,,2026-08-02
of3_holo_MAPKAPK2_93020d4f,MAPKAPK2,af3_holo_iptm,0.194,0.212,,2026-07-29
of3_holo_MAPKAPK2_8e369200,MAPKAPK2,af3_holo_iptm,0.194,0.214,,2026-07-29
of3_holo_KEAP1_4a2928a8,KEAP1,af3_holo_iptm,0.194,0.456,,2026-07-29
of3_holo_MAPK14_65872035,MAPK14,af3_holo_iptm,0.194,0.202,,2026-07-29
of3_holo_MAPKAPK2_107520fe,MAPKAPK2,af3_holo_iptm,0.194,0.224,,2026-07-29
of3_holo_MAPK14_fd1ef1e3,MAPK14,af3_holo_iptm,0.194,0.199,,2026-07-29
of3_holo_MAPK11_06cff30a,MAPK11,af3_holo_iptm,0.194,0.209,,2026-07-29
of3_holo_MAPK11_c1755eb1,MAPK11,af3_holo_iptm,0.194,0.191,,2026-07-29
of3_holo_MAPK14_1170ca20,MAPK14,af3_holo_iptm,0.193,0.190,,2026-07-29
of3_holo_MAPK11_181c2d06,MAPK11,af3_holo_iptm,0.193,0.196,,2026-07-29
of3_holo_MAPK11_f0800f74,MAPK11,af3_holo_iptm,0.193,0.205,,2026-07-29
of3_holo_MAPKAPK2_1ac1ab4c,MAPKAPK2,af3_holo_iptm,0.193,0.212,,2026-08-02
of3_holo_KEAP1_c1914fc6,KEAP1,af3_holo_iptm,0.193,0.439,,2026-07-29
of3_holo_MAPK11_0d2361f9,MAPK11,af3_holo_iptm,0.193,0.208,,2026-07-29
of3_holo_MAPKAPK2_f856834b,MAPKAPK2,af3_holo_iptm,0.193,0.207,,2026-07-29
of3_holo_MAPK14_21dbf844,MAPK14,af3_holo_iptm,0.193,0.232,,2026-07-29
of3_holo_MAPKAPK2_c5e3beeb,MAPKAPK2,af3_holo_iptm,0.193,0.216,,2026-07-29
of3_holo_KEAP1_7f1a4c86,KEAP1,af3_holo_iptm,0.193,0.450,,2026-07-29
of3_holo_MAPK14_3b21195a,MAPK14,af3_holo_iptm,0.193,0.186,,2026-08-02
of3_holo_DNM1L_a8747805,DNM1L,af3_holo_iptm,0.193,0.188,,2026-07-29
of3_holo_KEAP1_2bff522b,KEAP1,af3_holo_iptm,0.193,0.451,,2026-08-02
of3_holo_MAPK13_35a8d35d,MAPK13,af3_holo_iptm,0.193,0.211,,2026-07-29
of3_holo_MAPK11_6741b11b,MAPK11,af3_holo_iptm,0.193,0.192,,2026-07-29
of3_holo_DNM1L_b937b08b,DNM1L,af3_holo_iptm,0.193,0.185,,2026-08-11
of3_holo_MAPKAPK2_840827b3,MAPKAPK2,af3_holo_iptm,0.192,0.215,,2026-07-29
of3_holo_MAPKAPK2_a0624686,MAPKAPK2,af3_holo_iptm,0.192,0.221,,2026-07-29
of3_holo_MAPK13_d1f95d00,MAPK13,af3_holo_iptm,0.192,0.214,,2026-07-29
of3_holo_MAPK11_76d8a656,MAPK11,af3_holo_iptm,0.192,0.196,,2026-07-29
of3_holo_MAPK11_56a2b122,MAPK11,af3_holo_iptm,0.192,0.212,,2026-07-29
of3_holo_MAPK11_10d37737,MAPK11,af3_holo_iptm,0.192,0.203,,2026-07-29
of3_holo_MAPK11_f930744e,MAPK11,af3_holo_iptm,0.192,0.239,,2026-07-29
of3_holo_MAPK11_fbe868d3,MAPK11,af3_holo_iptm,0.192,0.194,,2026-07-29
of3_holo_MAPK14_6ccdc73c,MAPK14,af3_holo_iptm,0.192,0.189,,2026-07-29
of3_holo_KEAP1_c2ec14c2,KEAP1,af3_holo_iptm,0.192,0.449,,2026-07-29
of3_holo_DNM1L_c91fef67,DNM1L,af3_holo_iptm,0.192,0.193,,2026-07-29
of3_holo_DNM1L_c8f9b4e1,DNM1L,af3_holo_iptm,0.192,0.201,,2026-07-29
of3_holo_MAPKAPK2_4c21ec20,MAPKAPK2,af3_holo_iptm,0.192,0.211,,2026-07-29
of3_holo_MAPK11_9c1925df,MAPK11,af3_holo_iptm,0.191,0.208,,2026-07-29
of3_holo_MAPK11_92d2a4a7,MAPK11,af3_holo_iptm,0.191,0.245,,2026-07-29
of3_holo_MAPK11_0e01dc10,MAPK11,af3_holo_iptm,0.191,0.212,,2026-07-29
of3_holo_KEAP1_45f6c1a2,KEAP1,af3_holo_iptm,0.191,0.447,,2026-07-29
of3_holo_MAPKAPK2_aecca089,MAPKAPK2,af3_holo_iptm,0.191,0.211,,2026-07-29
of3_holo_MAPK14_e84d8c25,MAPK14,af3_holo_iptm,0.191,0.200,,2026-07-29
of3_holo_MAPK14_2ed4482d,MAPK14,af3_holo_iptm,0.191,0.207,,2026-07-29
of3_holo_MAPK14_e8993c73,MAPK14,af3_holo_iptm,0.191,0.202,,2026-07-29
of3_holo_KEAP1_0c40ea03,KEAP1,af3_holo_iptm,0.191,0.455,,2026-08-02
of3_holo_MAPKAPK2_6697b1d9,MAPKAPK2,af3_holo_iptm,0.191,0.214,,2026-08-02
of3_holo_MAPK11_d7e7447d,MAPK11,af3_holo_iptm,0.191,0.203,,2026-07-29
of3_holo_MAPK14_5323ecb2,MAPK14,af3_holo_iptm,0.191,0.222,,2026-07-29
of3_holo_KEAP1_72705d6c,KEAP1,af3_holo_iptm,0.191,0.450,,2026-07-29
of3_holo_DNM1L_8afad605,DNM1L,af3_holo_iptm,0.191,0.197,,2026-07-29
of3_holo_MAPK11_a77e5577,MAPK11,af3_holo_iptm,0.191,0.299,,2026-07-29
of3_holo_MAPK11_d2df0f88,MAPK11,af3_holo_iptm,0.191,0.235,,2026-07-29
of3_holo_MAPK11_8a818e26,MAPK11,af3_holo_iptm,0.191,0.201,,2026-07-29
of3_holo_MAPK11_292c4de9,MAPK11,af3_holo_iptm,0.191,0.198,,2026-07-29
of3_holo_KEAP1_e02c9a1e,KEAP1,af3_holo_iptm,0.191,0.451,,2026-07-29
of3_holo_MAPK14_cf37122e,MAPK14,af3_holo_iptm,0.191,0.196,,2026-07-29
of3_holo_KEAP1_5e1f82db,KEAP1,af3_holo_iptm,0.191,0.455,,2026-07-29
of3_holo_MAPK14_f59aee18,MAPK14,af3_holo_iptm,0.191,0.186,,2026-08-02
of3_holo_MAPK13_cf219973,MAPK13,af3_holo_iptm,0.191,0.207,,2026-07-29
of3_holo_MAPK11_504e9156,MAPK11,af3_holo_iptm,0.191,0.276,,2026-07-29
of3_holo_DNM1L_cf08a1e7,DNM1L,af3_holo_iptm,0.190,0.192,,2026-07-29
of3_holo_MAPK11_6c6041cc,MAPK11,af3_holo_iptm,0.190,0.291,,2026-07-29
of3_holo_MAPK11_b8c2a182,MAPK11,af3_holo_iptm,0.190,0.199,,2026-07-29
of3_holo_MAPK11_b4b78207,MAPK11,af3_holo_iptm,0.190,0.213,,2026-07-29
of3_holo_MAPK11_e0a26cd7,MAPK11,af3_holo_iptm,0.190,0.196,,2026-07-29
musk_x_limk1,"",af3_iptm,0.190,0.330,0.300,2026-05-23
rock1_x_limk2,"",af3_iptm,0.190,0.340,0.430,2026-05-21
008_mapk10_x_snca,"",af3_iptm,0.190,0.590,0.440,2026-06-18
rock2_x_cfl1,"",af3_iptm,0.190,0.350,0.420,2026-05-27
anxa2_x_smn1,"",af3_iptm,0.190,0.540,0.450,2026-07-04
smn1_x_hnrnpa2b1,"",af3_iptm,0.190,0.360,0.530,2026-05-21
a_x_b_a71a84d8,"",af3_iptm,0.190,0.590,0.370,2026-07-30
lrp4_x_musk,"",af3_iptm,0.190,0.350,0.230,2026-07-03
008_mapk10_x_snca,"",af3_iptm,0.190,0.590,0.440,2026-06-21
hnrnpa1_15_93_x_tp53_363_393,"",af3_iptm,0.190,0.640,0.420,2026-07-15
smn1_x_tardbp,"",af3_iptm,0.190,0.230,0.460,2026-05-23
hif1a_18_80_x_mdm2_17_125,"",af3_iptm,0.190,0.530,0.390,2026-07-15
kcnb1_cyto_x_smn1,"",af3_iptm,0.190,0.180,,2026-05-27
54_rock2_1_420_x_ppp1r12a_1_300,"",af3_iptm,0.190,0.550,0.320,2026-06-07
78_nfe2l2_x_smarca4,"",af3_iptm,0.190,0.320,0.310,2026-06-12
perp_none_none_x_stmn2_none_none,"",af3_iptm,0.190,0.480,0.510,2026-07-30
rheb_full_x_smn1_prol,"",af3_iptm,0.190,0.580,0.370,2026-05-16
08_mapk14_x_nlk,"",af3_iptm,0.190,0.480,0.330,2026-06-14
dok7_x_smn1,"",af3_iptm,0.190,0.370,0.530,2026-05-29
binder7140_lrp4_x_lrp4_beta1_prop_435_697,"",af3_iptm,0.190,0.680,0.290,2026-07-21
snph_x_rock2_kd,"",af3_iptm,0.190,0.690,,2026-05-27
hdac6_cd2_x_nfe2l2,"",af3_iptm,0.190,0.400,0.490,2026-05-29
111_mapk8_x_foxo4,"",af3_iptm,0.190,0.430,0.500,2026-06-18
eno2_ldha,"",af3_iptm,0.190,0.620,0.290,2026-08-03
musk_x_pak1,"",af3_iptm,0.190,0.340,0.330,2026-07-17
srsf1_none_none_x_fus_471_526,"",af3_iptm,0.190,0.320,0.450,2026-07-08
43_sirt1_x_ppargc1a,"",af3_iptm,0.190,0.340,0.530,2026-06-21
rhoa_x_limk1,"",af3_iptm,0.190,0.430,0.300,2026-05-21
mtor_1626_1876_x_srsf1_16_90,"",af3_iptm,0.190,0.530,0.360,2026-07-28
binder6569_agrn_x_agrn_lg3_1868_2065,"",af3_iptm,0.190,0.560,0.290,2026-07-24
deptor_322_409_x_atf3_none_none,"",af3_iptm,0.190,0.340,0.530,2026-07-28
tsc2_x_pfn2_cf189f19,"",af3_iptm,0.190,0.530,0.400,2026-06-28
smn1_gemin8,"",af3_iptm,0.190,0.220,0.580,2026-08-02
ntrk2_x_nrg1,"",af3_iptm,0.190,0.320,0.440,2026-05-22
anxa2_x_smn1,"",af3_iptm,0.190,0.540,0.450,2026-07-03
pak1_x_bcl2l1_a4bccdc5,"",af3_iptm,0.190,0.470,0.410,2026-06-29
78_nfe2l2_x_smarca4,"",af3_iptm,0.190,0.320,0.310,2026-06-14
kcna2_x_rock2_kd,"",af3_iptm,0.190,0.470,0.310,2026-05-26
gdnf_none_none_x_smn1_260_294,"",af3_iptm,0.190,0.370,0.530,2026-07-15
nmj_lrp4_b12_dimer_s7,"",af3_iptm,0.190,0.390,0.230,2026-08-14
musk_x_pak1,"",af3_iptm,0.190,0.340,0.340,2026-05-25
57_smn1_x_prmt5,"",af3_iptm,0.190,0.610,0.410,2026-06-14
deptor_x_gdnf,"",af3_iptm,0.190,0.340,0.380,2026-05-25
mapkapk2_x_keap1_kelch,"",af3_iptm,0.190,0.470,,2026-05-27
57_smn1_x_prmt5,"",af3_iptm,0.190,0.610,0.410,2026-06-12
rock2_x_tp53,"",af3_iptm,0.190,0.330,0.420,2026-05-23
mcu_x_rock2_kd,"",af3_iptm,0.190,0.480,,2026-05-27
lrp4_bp3_x_musk_ig12,"",af3_iptm,0.190,0.630,0.290,2026-08-06
binder78_musk_fz_x_musk_fz_306_456,"",af3_iptm,0.190,0.510,0.270,2026-07-25
gfra3_132_255_x_lrp4_1656_1905,"",af3_iptm,0.190,0.340,0.540,2026-07-28
atf3_none_none_x_tp53_323_356,"",af3_iptm,0.190,0.340,0.590,2026-07-16
srsf1_x_tp53,"",af3_iptm,0.190,0.410,0.450,2026-05-23
hnrnpa1_x_tra2b,"",af3_iptm,0.190,0.350,0.520,2026-05-22
gfra3_132_255_x_agrn_876_1126,"",af3_iptm,0.190,0.320,0.450,2026-07-28
mapk14_x_limk2,"",af3_iptm,0.190,0.410,0.290,2026-05-26
mapk14_x_rapsn,"",af3_iptm,0.190,0.550,0.280,2026-05-26
a_x_b_7949031e,"",af3_iptm,0.190,0.550,0.360,2026-07-29
binder6844_agrn_x_agrn_lg3_1868_2065,"",af3_iptm,0.190,0.600,0.300,2026-07-23
78_nfe2l2_x_smarca4_2,"",af3_iptm,0.190,0.320,0.310,2026-08-06
78_nfe2l2_x_smarca4_2,"",af3_iptm,0.190,0.320,0.310,2026-08-06
limk2_x_keap1,"",af3_iptm,0.190,0.390,0.290,2026-05-26
of3_holo_KEAP1_1e6dccea,KEAP1,af3_holo_iptm,0.190,0.452,,2026-08-02
of3_holo_MAPK11_d10d18d1,MAPK11,af3_holo_iptm,0.190,0.309,,2026-07-29
of3_holo_MAPK14_d1ae4a94,MAPK14,af3_holo_iptm,0.190,0.200,,2026-07-29
of3_holo_MAPK11_5fbfd122,MAPK11,af3_holo_iptm,0.190,0.193,,2026-07-29
of3_holo_KEAP1_2fe94182,KEAP1,af3_holo_iptm,0.190,0.456,,2026-08-02
of3_holo_KEAP1_6f85fdf8,KEAP1,af3_holo_iptm,0.190,0.447,,2026-08-02
of3_holo_MAPK14_b1ef4bc2,MAPK14,af3_holo_iptm,0.189,0.204,,2026-07-29
of3_holo_MAPK11_f81645b3,MAPK11,af3_holo_iptm,0.189,0.207,,2026-07-29
of3_holo_MAPK11_8922b007,MAPK11,af3_holo_iptm,0.189,0.199,,2026-07-29
of3_holo_MAPK14_a4c4f517,MAPK14,af3_holo_iptm,0.189,0.210,,2026-07-29
of3_holo_MAPK11_1b36835e,MAPK11,af3_holo_iptm,0.189,0.201,,2026-07-29
of3_holo_MAPKAPK2_3c8a1773,MAPKAPK2,af3_holo_iptm,0.189,0.202,,2026-08-02
of3_holo_MAPK13_2c1c9a11,MAPK13,af3_holo_iptm,0.189,0.221,,2026-07-29
of3_holo_MAPK11_dc89e99b,MAPK11,af3_holo_iptm,0.189,0.237,,2026-07-29
of3_holo_MAPK13_f9b079fb,MAPK13,af3_holo_iptm,0.189,0.201,,2026-07-29
of3_holo_MAPK14_af36aaff,MAPK14,af3_holo_iptm,0.189,0.192,,2026-07-29
of3_holo_MAPK11_d82a55a9,MAPK11,af3_holo_iptm,0.189,0.231,,2026-07-29
of3_holo_MAPK11_17dda91b,MAPK11,af3_holo_iptm,0.189,0.285,,2026-07-29
of3_holo_MAPK11_17b17195,MAPK11,af3_holo_iptm,0.189,0.196,,2026-07-29
of3_holo_MAPK11_7d3c8080,MAPK11,af3_holo_iptm,0.189,0.199,,2026-07-29
of3_holo_MAPK11_8a0a9d8a,MAPK11,af3_holo_iptm,0.189,0.198,,2026-07-29
of3_holo_MAPK11_03da0825,MAPK11,af3_holo_iptm,0.189,0.218,,2026-07-29
of3_holo_MAPK14_3f2027b6,MAPK14,af3_holo_iptm,0.189,0.195,,2026-08-02
of3_holo_DNM1L_f94d182f,DNM1L,af3_holo_iptm,0.189,0.183,,2026-07-29
of3_holo_MAPK14_0574cd32,MAPK14,af3_holo_iptm,0.189,0.184,,2026-07-29
of3_holo_MAPK11_6fc72a64,MAPK11,af3_holo_iptm,0.188,0.197,,2026-07-29
of3_holo_MAPK13_d9aad9b1,MAPK13,af3_holo_iptm,0.188,0.206,,2026-07-29
of3_holo_MAPK11_62ef0051,MAPK11,af3_holo_iptm,0.188,0.194,,2026-07-29
of3_holo_MAPK11_ee79444b,MAPK11,af3_holo_iptm,0.188,0.200,,2026-07-29
of3_holo_MAPK11_e3d6463f,MAPK11,af3_holo_iptm,0.188,0.203,,2026-07-29
of3_holo_MAPK11_d3849222,MAPK11,af3_holo_iptm,0.188,0.232,,2026-07-29
of3_holo_MAPK11_5908dc7b,MAPK11,af3_holo_iptm,0.188,0.194,,2026-07-29
of3_holo_MAPK14_76d989e5,MAPK14,af3_holo_iptm,0.188,0.187,,2026-07-29
of3_holo_MAPKAPK2_d70b0924,MAPKAPK2,af3_holo_iptm,0.188,0.212,,2026-08-02
of3_holo_MAPK14_5109cb9f,MAPK14,af3_holo_iptm,0.188,0.213,,2026-08-02
of3_holo_MAPK11_09fa2411,MAPK11,af3_holo_iptm,0.188,0.363,,2026-07-29
of3_holo_MAPK14_9b7b5c92,MAPK14,af3_holo_iptm,0.188,0.189,,2026-07-29
of3_holo_MAPK12_094785dc,MAPK12,af3_holo_iptm,0.188,0.208,,2026-07-29
of3_holo_MAPK11_bd5346dd,MAPK11,af3_holo_iptm,0.187,0.197,,2026-07-29
of3_holo_MAPK14_d19c989c,MAPK14,af3_holo_iptm,0.187,0.188,,2026-08-02
of3_holo_KEAP1_a1933b46,KEAP1,af3_holo_iptm,0.187,0.440,,2026-08-02
of3_holo_MAPK14_d9e55ba4,MAPK14,af3_holo_iptm,0.187,0.190,,2026-07-29
of3_holo_MAPK11_4e41e6f2,MAPK11,af3_holo_iptm,0.187,0.226,,2026-07-29
of3_holo_MAPK11_b5bcc996,MAPK11,af3_holo_iptm,0.187,0.190,,2026-07-29
of3_holo_MAPK13_05ce2803,MAPK13,af3_holo_iptm,0.187,0.209,,2026-07-29
of3_holo_MAPK11_391823e9,MAPK11,af3_holo_iptm,0.187,0.201,,2026-07-29
of3_holo_MAPK13_5808a0dc,MAPK13,af3_holo_iptm,0.187,0.197,,2026-07-29
of3_holo_MAPK11_6190024a,MAPK11,af3_holo_iptm,0.187,0.202,,2026-07-29
of3_holo_MAPK11_943a33a8,MAPK11,af3_holo_iptm,0.187,0.194,,2026-07-29
of3_holo_MAPK11_cba34ddd,MAPK11,af3_holo_iptm,0.187,0.231,,2026-07-29
of3_holo_MAPK14_07e42b0e,MAPK14,af3_holo_iptm,0.187,0.203,,2026-07-29
of3_holo_MAPK14_fd63e509,MAPK14,af3_holo_iptm,0.186,0.203,,2026-08-02
of3_holo_MAPK11_673ce7ed,MAPK11,af3_holo_iptm,0.186,0.276,,2026-07-29
of3_holo_KEAP1_ebb7599a,KEAP1,af3_holo_iptm,0.186,0.437,,2026-08-02
of3_holo_MAPK14_a88458f1,MAPK14,af3_holo_iptm,0.186,0.195,,2026-07-29
of3_holo_MAPK14_a86b7b8d,MAPK14,af3_holo_iptm,0.186,0.206,,2026-07-29
of3_holo_MAPK11_80789053,MAPK11,af3_holo_iptm,0.186,0.237,,2026-07-29
of3_holo_KEAP1_aa7a547e,KEAP1,af3_holo_iptm,0.186,0.451,,2026-08-02
of3_holo_MAPK11_584045c2,MAPK11,af3_holo_iptm,0.186,0.202,,2026-07-29
of3_holo_MAPK11_b33d5206,MAPK11,af3_holo_iptm,0.186,0.194,,2026-07-29
of3_holo_MAPK11_e53e1b4c,MAPK11,af3_holo_iptm,0.186,0.230,,2026-07-29
of3_holo_MAPK11_261ca834,MAPK11,af3_holo_iptm,0.186,0.201,,2026-07-29
of3_holo_KEAP1_5892553f,KEAP1,af3_holo_iptm,0.186,0.451,,2026-07-29
of3_holo_MAPKAPK2_54067c3e,MAPKAPK2,af3_holo_iptm,0.186,0.209,,2026-07-29
of3_holo_MAPK14_620c3843,MAPK14,af3_holo_iptm,0.186,0.211,,2026-07-29
of3_holo_MAPK11_b7939eb9,MAPK11,af3_holo_iptm,0.186,0.212,,2026-07-29
of3_holo_MAPK11_8d54446e,MAPK11,af3_holo_iptm,0.186,0.217,,2026-07-29
of3_holo_MAPK11_2ab03b43,MAPK11,af3_holo_iptm,0.186,0.214,,2026-07-29
of3_holo_MAPK13_a91c097b,MAPK13,af3_holo_iptm,0.186,0.209,,2026-07-29
of3_holo_MAPK11_3a275391,MAPK11,af3_holo_iptm,0.186,0.197,,2026-07-29
of3_holo_MAPKAPK2_33f57909,MAPKAPK2,af3_holo_iptm,0.186,0.214,,2026-07-29
of3_holo_MAPK14_47a38add,MAPK14,af3_holo_iptm,0.186,0.196,,2026-07-29
of3_holo_MAPK14_aa508f9f,MAPK14,af3_holo_iptm,0.185,0.234,,2026-07-29
of3_holo_MAPK11_3979cd12,MAPK11,af3_holo_iptm,0.185,0.209,,2026-07-29
of3_holo_MAPK14_0234474e,MAPK14,af3_holo_iptm,0.185,0.185,,2026-07-29
of3_holo_MAPK14_673c7cca,MAPK14,af3_holo_iptm,0.185,0.185,,2026-08-02
of3_holo_MAPK11_a9a0037f,MAPK11,af3_holo_iptm,0.185,0.216,,2026-07-29
of3_holo_MAPK11_207e1f53,MAPK11,af3_holo_iptm,0.185,0.195,,2026-07-29
of3_holo_MAPK11_3d7fb103,MAPK11,af3_holo_iptm,0.185,0.196,,2026-07-29
of3_holo_MAPK11_0dce2345,MAPK11,af3_holo_iptm,0.185,0.191,,2026-07-29
of3_holo_MAPK11_073d575d,MAPK11,af3_holo_iptm,0.185,0.193,,2026-07-29
of3_holo_MAPK11_b8845fdd,MAPK11,af3_holo_iptm,0.185,0.199,,2026-07-29
of3_holo_MAPKAPK2_834f33ea,MAPKAPK2,af3_holo_iptm,0.185,0.208,,2026-08-02
of3_holo_MAPK11_89dc169f,MAPK11,af3_holo_iptm,0.185,0.196,,2026-07-29
of3_holo_MAPK11_1e870017,MAPK11,af3_holo_iptm,0.185,0.205,,2026-07-29
of3_holo_MAPK11_a5831e5d,MAPK11,af3_holo_iptm,0.185,0.204,,2026-07-29
of3_holo_MAPK14_b76fcc93,MAPK14,af3_holo_iptm,0.185,0.201,,2026-07-29
of3_holo_DNM1L_8d640ce2,DNM1L,af3_holo_iptm,0.185,0.185,,2026-07-29
of3_holo_MAPK14_f33ece55,MAPK14,af3_holo_iptm,0.185,0.199,,2026-07-29
of3_holo_KEAP1_3ab909a3,KEAP1,af3_holo_iptm,0.185,0.451,,2026-07-29
of3_holo_MAPK13_d288192e,MAPK13,af3_holo_iptm,0.185,0.226,,2026-07-29
of3_holo_MAPK14_8ff7f2fb,MAPK14,af3_holo_iptm,0.185,0.204,,2026-08-02
of3_holo_MAPK11_6c58b1db,MAPK11,af3_holo_iptm,0.184,0.208,,2026-07-29
of3_holo_MAPK11_14ec8b54,MAPK11,af3_holo_iptm,0.184,0.202,,2026-07-29
of3_holo_DNM1L_f28c818e,DNM1L,af3_holo_iptm,0.184,0.197,,2026-07-29
of3_holo_MAPK11_88e45ed0,MAPK11,af3_holo_iptm,0.184,0.217,,2026-07-29
of3_holo_MAPK11_e100bd44,MAPK11,af3_holo_iptm,0.184,0.212,,2026-07-29
of3_holo_MAPK14_4698737a,MAPK14,af3_holo_iptm,0.184,0.194,,2026-07-29
of3_holo_DNM1L_f053eed2,DNM1L,af3_holo_iptm,0.184,0.184,,2026-07-29
of3_holo_MAPK14_f512c67c,MAPK14,af3_holo_iptm,0.184,0.199,,2026-07-29
of3_holo_MAPKAPK2_471b81f7,MAPKAPK2,af3_holo_iptm,0.184,0.219,,2026-07-29
of3_holo_MAPK14_76c569b3,MAPK14,af3_holo_iptm,0.184,0.200,,2026-07-29
of3_holo_MAPK11_c79b665e,MAPK11,af3_holo_iptm,0.184,0.199,,2026-07-29
of3_holo_MAPK11_5469872f,MAPK11,af3_holo_iptm,0.184,0.195,,2026-07-29
of3_holo_MAPK11_8a89fce9,MAPK11,af3_holo_iptm,0.184,0.216,,2026-07-29
of3_holo_MAPK14_e331b590,MAPK14,af3_holo_iptm,0.184,0.196,,2026-07-29
of3_holo_KEAP1_1e105593,KEAP1,af3_holo_iptm,0.184,0.450,,2026-07-31
of3_holo_DNM1L_0fe9211d,DNM1L,af3_holo_iptm,0.184,0.196,,2026-07-31
of3_holo_MAPK11_6df3d3ea,MAPK11,af3_holo_iptm,0.183,0.197,,2026-07-29
of3_holo_MAPK11_4d7af9ce,MAPK11,af3_holo_iptm,0.183,0.238,,2026-07-29
of3_holo_MAPK11_7fec84bf,MAPK11,af3_holo_iptm,0.183,0.189,,2026-07-29
of3_holo_KEAP1_3ee44564,KEAP1,af3_holo_iptm,0.183,0.449,,2026-07-29
of3_holo_KEAP1_23af6ddc,KEAP1,af3_holo_iptm,0.183,0.450,,2026-07-29
of3_holo_MAPK11_735e356d,MAPK11,af3_holo_iptm,0.183,0.311,,2026-07-29
of3_holo_MAPK14_08220d4a,MAPK14,af3_holo_iptm,0.183,0.179,,2026-07-29
of3_holo_KEAP1_6f46fa64,KEAP1,af3_holo_iptm,0.183,0.442,,2026-07-29
of3_holo_MAPK11_520afa8d,MAPK11,af3_holo_iptm,0.183,0.220,,2026-07-29
of3_holo_MAPK14_bb331906,MAPK14,af3_holo_iptm,0.183,0.183,,2026-07-29
of3_holo_MAPK11_98689691,MAPK11,af3_holo_iptm,0.183,0.200,,2026-07-29
of3_holo_MAPK14_2750904c,MAPK14,af3_holo_iptm,0.182,0.200,,2026-07-29
of3_holo_MAPK14_8bbfd2a6,MAPK14,af3_holo_iptm,0.182,0.199,,2026-08-02
of3_holo_MAPK14_0d2e679e,MAPK14,af3_holo_iptm,0.182,0.181,,2026-07-29
of3_holo_MAPK14_ae18a9c0,MAPK14,af3_holo_iptm,0.182,0.190,,2026-07-29
of3_holo_MAPK11_528045de,MAPK11,af3_holo_iptm,0.182,0.205,,2026-07-29
of3_holo_MAPK11_855cec5b,MAPK11,af3_holo_iptm,0.182,0.210,,2026-07-29
of3_holo_KEAP1_61e33bc2,KEAP1,af3_holo_iptm,0.182,0.438,,2026-07-29
of3_holo_MAPK14_9e28e6ee,MAPK14,af3_holo_iptm,0.182,0.208,,2026-08-02
of3_holo_MAPK11_88ce19db,MAPK11,af3_holo_iptm,0.182,0.211,,2026-07-29
of3_holo_MAPK11_0354eb33,MAPK11,af3_holo_iptm,0.182,0.198,,2026-07-29
of3_holo_MAPK14_94235f95,MAPK14,af3_holo_iptm,0.182,0.198,,2026-07-29
of3_holo_KEAP1_4c951438,KEAP1,af3_holo_iptm,0.181,0.444,,2026-07-29
of3_holo_MAPK11_351dde70,MAPK11,af3_holo_iptm,0.181,0.223,,2026-07-29
of3_holo_KEAP1_65e436f1,KEAP1,af3_holo_iptm,0.181,0.451,,2026-07-29
of3_holo_MAPK14_6ce2d3ef,MAPK14,af3_holo_iptm,0.181,0.188,,2026-07-29
of3_holo_MAPK14_1a687e1d,MAPK14,af3_holo_iptm,0.181,0.189,,2026-07-29
of3_holo_MAPK11_b1b8fceb,MAPK11,af3_holo_iptm,0.181,0.199,,2026-07-29
of3_holo_MAPK14_d30b6097,MAPK14,af3_holo_iptm,0.181,0.212,,2026-07-29
of3_holo_KEAP1_c8f8531b,KEAP1,af3_holo_iptm,0.181,0.452,,2026-07-29
of3_holo_DNM1L_a7093810,DNM1L,af3_holo_iptm,0.180,0.189,,2026-07-29
of3_holo_MAPK11_f22e7b63,MAPK11,af3_holo_iptm,0.180,0.235,,2026-07-29
of3_holo_MAPKAPK2_076431c6,MAPKAPK2,af3_holo_iptm,0.180,0.194,,2026-08-02
of3_holo_MAPK11_5580f1f9,MAPK11,af3_holo_iptm,0.180,0.208,,2026-07-29
of3_holo_KEAP1_07b4a5d3,KEAP1,af3_holo_iptm,0.180,0.452,,2026-08-02
hif1a_18_80_x_nrg1_176_246,"",af3_iptm,0.180,0.340,0.370,2026-07-15
66_sarm1_x_nmnat1,"",af3_iptm,0.180,0.580,0.310,2026-06-19
39_hdac2_x_mbd3,"",af3_iptm,0.180,0.540,0.420,2026-06-05
005_mapk10_x_dcx,"",af3_iptm,0.180,0.470,0.400,2026-06-18
41_hdac2_x_mbd2,"",af3_iptm,0.180,0.470,0.440,2026-06-08
rock2_x_cfl2,"",af3_iptm,0.180,0.350,0.390,2026-05-23
